frame_num,frame_times,scope_pulse_idx,olf_pulse_idx,baseline_idx,peakresp_idx,trialtrace_idx
777,157.8112506,1,0,0,0,3
778,157.9762341,1,0,0,0,3
779,158.1412176,1,0,0,0,3
780,158.3062011,1,0,0,0,3
781,158.4701847,1,0,0,0,3
782,158.6351682,1,0,0,0,3
783,158.8001517,1,0,0,0,3
784,158.9651352,1,0,0,0,3
785,159.1301187,1,0,0,0,3
786,159.2951022,1,0,0,0,3
787,159.4600857,1,0,0,0,3
788,159.6250692,1,0,0,0,3
789,159.7900527,1,0,0,0,3
790,159.9550362,1,0,0,0,3
791,160.1200197,1,0,0,0,3
792,160.2850032,1,0,0,0,3
793,160.4499867,1,0,0,0,3
794,160.6149702,1,0,0,0,3
795,160.7799537,1,0,0,0,3
796,160.9439373,1,0,0,0,3
797,161.1089208,1,0,0,0,3
798,161.2739043,1,0,0,0,3
799,161.4388878,1,0,0,0,3
800,161.6038713,1,0,0,0,3
801,161.7688548,1,0,0,0,3
802,161.9338383,1,0,0,0,3
803,162.0988218,1,0,0,0,3
804,162.2638053,1,0,0,0,3
805,162.4287888,1,0,0,0,3
806,162.5937723,1,0,0,0,3
807,162.7587558,1,0,0,0,3
808,162.9237393,1,0,0,0,3
809,163.0887228,1,0,0,0,3
810,163.2527064,1,0,0,0,3
811,163.4176899,1,0,0,0,3
812,163.5826734,1,0,0,0,3
813,163.7476569,1,0,0,0,3
814,163.9126404,1,0,0,0,0
815,164.0776239,1,0,0,0,0
816,164.2426074,1,0,0,0,0
817,164.4075909,1,0,0,0,0
818,164.5725744,1,0,0,0,0
819,164.7375579,1,0,0,0,0
820,164.9025414,1,0,0,0,0
821,165.0675249,1,0,0,0,0
822,165.2325084,1,0,0,0,0
823,165.3974919,1,0,0,0,0
824,165.5614755,1,0,0,0,0
825,165.726459,1,0,0,0,0
826,165.8914425,1,0,0,0,0
827,166.056426,1,0,0,0,0
828,166.2214095,1,0,0,0,0
829,166.386393,1,0,0,0,0
830,166.5513765,1,0,0,0,0
831,166.71636,1,0,0,0,0
832,166.8813435,1,0,0,0,0
833,167.046327,1,0,0,0,0
834,167.2113105,1,0,0,0,0
835,167.376294,1,0,0,0,0
836,167.5412775,1,0,0,0,0
837,167.706261,1,0,0,0,0
838,167.8712445,1,0,0,0,0
839,168.0352281,1,0,0,0,0
840,168.2002116,1,0,0,0,0
841,168.3651951,1,0,0,0,0
842,168.5301786,1,0,0,0,0
843,168.6951621,1,0,0,0,0
844,168.8601456,1,0,0,0,0
845,169.0251291,1,0,0,0,0
846,169.1901126,1,0,0,0,0
847,169.3550961,1,0,0,0,0
848,169.5200796,1,0,0,0,0
849,169.6850631,1,0,0,0,0
850,169.8500466,1,0,0,0,0
851,170.0150301,1,0,0,0,0
852,170.1800136,1,0,0,0,0
853,170.3439972,1,0,0,0,0
854,170.5089807,1,0,0,0,0
855,170.6739642,1,0,0,0,0
856,170.8389477,1,0,0,0,0
857,171.0039312,1,0,0,0,0
858,171.1689147,1,0,0,0,0
859,171.3338982,1,0,0,0,0
860,171.4988817,1,0,0,0,0
861,171.6638652,1,0,0,0,0
862,171.8288487,1,0,0,0,0
863,171.9938322,1,0,0,0,0
864,172.1588157,1,0,0,0,0
865,172.3237992,1,0,0,0,0
866,172.4887827,1,0,0,0,0
867,172.6537662,1,0,0,0,0
868,172.8177498,1,0,0,0,0
869,172.9827333,1,0,0,0,0
870,173.1477168,1,0,0,0,0
871,173.3127003,1,0,0,0,0
872,173.4776838,1,0,0,0,0
873,173.6426673,1,0,0,0,0
874,173.8076508,1,0,0,0,0
875,173.9726343,1,0,0,0,0
876,174.1376178,1,0,0,0,0
877,174.3026013,1,0,0,0,0
878,174.4675848,1,0,0,0,0
879,174.6325683,1,0,0,0,0
880,174.7975518,1,0,0,0,0
881,174.9625353,1,0,0,0,0
882,175.1265189,1,0,0,0,0
883,175.2915024,1,0,0,0,0
884,175.4564859,1,0,0,0,0
885,175.6214694,1,0,0,0,0
886,175.7864529,1,0,0,0,0
887,175.9514364,1,0,0,0,0
888,176.1164199,1,0,0,0,0
889,176.2814034,1,0,0,0,0
890,176.4463869,1,0,0,0,0
891,176.6113704,1,0,0,0,0
892,176.7763539,1,0,0,0,0
893,176.9413374,1,0,0,0,0
894,177.1063209,1,0,0,0,0
895,177.2713044,1,0,0,0,0
896,177.435288,1,0,0,0,0
897,177.6002715,1,0,0,0,0
898,177.765255,1,0,0,0,0
899,177.9302385,1,0,0,0,0
900,178.095222,1,0,0,0,0
901,178.2602055,1,0,0,0,0
902,178.425189,1,0,0,0,0
903,178.5901725,1,0,0,0,0
904,178.755156,1,0,0,0,0
905,178.9201395,1,0,0,0,0
906,179.085123,1,0,0,0,0
907,179.2501065,1,0,0,0,0
908,179.41509,1,0,0,0,0
909,179.5800735,1,0,0,0,0
910,179.745057,1,0,0,0,0
911,179.9090406,1,0,0,0,0
912,180.0740241,1,0,0,0,0
913,180.2390076,1,0,0,0,0
914,180.4039911,1,0,0,0,0
915,180.5689746,1,0,0,0,0
916,180.7339581,1,0,0,0,0
917,180.8989416,1,0,4,0,4
918,181.0639251,1,0,4,0,4
919,181.2289086,1,0,4,0,4
920,181.3938921,1,0,4,0,4
921,181.5588756,1,0,4,0,4
922,181.7238591,1,0,4,0,4
923,181.8888426,1,0,4,0,4
924,182.0538261,1,0,4,0,4
925,182.2178097,1,0,4,0,4
926,182.3827932,1,0,4,0,4
927,182.5477767,1,0,4,0,4
928,182.7127602,1,0,4,0,4
929,182.8777437,1,0,4,0,4
930,183.0427272,1,0,4,0,4
931,183.2077107,1,0,4,0,4
932,183.3726942,1,0,4,0,4
933,183.5376777,1,0,4,0,4
934,183.7026612,1,0,4,0,4
935,183.8676447,1,0,4,0,4
936,184.0326282,1,0,4,0,4
937,184.1976117,1,0,4,0,4
938,184.3625952,1,0,4,0,4
939,184.5275787,1,0,4,0,4
940,184.6915623,1,0,4,0,4
941,184.8565458,1,0,4,0,4
942,185.0215293,1,0,4,0,4
943,185.1865128,1,0,4,0,4
944,185.3514963,1,0,4,0,4
945,185.5164798,1,0,4,0,4
946,185.6814633,1,0,4,0,4
947,185.8464468,1,0,4,0,4
948,186.0114303,1,0,4,0,4
949,186.1764138,1,0,4,0,4
950,186.3413973,1,0,4,0,4
951,186.5063808,1,0,4,0,4
952,186.6713643,1,0,4,0,4
953,186.8363478,1,0,4,0,4
954,187.0003314,1,0,4,0,4
955,187.1653149,1,0,4,0,4
956,187.3302984,1,0,4,0,4
957,187.4952819,1,0,4,0,4
958,187.6602654,1,0,4,0,4
959,187.8252489,1,0,4,0,4
960,187.9902324,1,0,4,0,4
961,188.1552159,1,0,4,0,4
962,188.3201994,1,0,4,0,4
963,188.4851829,1,0,4,0,4
964,188.6501664,1,0,4,0,4
965,188.8151499,1,0,4,0,4
966,188.9801334,1,0,4,0,4
967,189.1451169,1,0,4,0,4
968,189.3091005,1,0,4,0,4
969,189.474084,1,0,4,0,4
970,189.6390675,1,0,4,0,4
971,189.804051,1,0,4,0,4
972,189.9690345,1,0,4,0,4
973,190.134018,1,0,4,0,4
974,190.2990015,1,0,4,0,4
975,190.463985,1,0,4,0,4
976,190.6289685,1,0,4,0,4
977,190.793952,1,4,0,4,4
978,190.9589355,1,4,0,4,4
979,191.123919,1,4,0,4,4
980,191.2889025,1,4,0,4,4
981,191.453886,1,4,0,4,4
982,191.6188695,1,4,0,4,4
983,191.7828531,1,4,0,4,4
984,191.9478366,1,4,0,4,4
985,192.1128201,1,4,0,4,4
986,192.2778036,1,4,0,4,4
987,192.4427871,1,4,0,4,4
988,192.6077706,1,4,0,4,4
989,192.7727541,1,0,0,4,4
990,192.9377376,1,0,0,4,4
991,193.1027211,1,0,0,4,4
992,193.2677046,1,0,0,4,4
993,193.4326881,1,0,0,4,4
994,193.5976716,1,0,0,4,4
995,193.7626551,1,0,0,4,4
996,193.9276386,1,0,0,4,4
997,194.0916222,1,0,0,4,4
998,194.2566057,1,0,0,4,4
999,194.4215892,1,0,0,4,4
1000,194.5865727,1,0,0,4,4
1001,194.7515562,1,0,0,4,4
1002,194.9165397,1,0,0,4,4
1003,195.0815232,1,0,0,4,4
1004,195.2465067,1,0,0,4,4
1005,195.4114902,1,0,0,4,4
1006,195.5764737,1,0,0,4,4
1007,195.7414572,1,0,0,0,4
1008,195.9064407,1,0,0,0,4
1009,196.0714242,1,0,0,0,4
1010,196.2364077,1,0,0,0,4
1011,196.4013912,1,0,0,0,4
1012,196.5653748,1,0,0,0,4
1013,196.7303583,1,0,0,0,4
1014,196.8953418,1,0,0,0,4
1015,197.0603253,1,0,0,0,4
1016,197.2253088,1,0,0,0,4
1017,197.3902923,1,0,0,0,4
1018,197.5552758,1,0,0,0,4
1019,197.7202593,1,0,0,0,4
1020,197.8852428,1,0,0,0,4
1021,198.0502263,1,0,0,0,4
1022,198.2152098,1,0,0,0,4
1023,198.3801933,1,0,0,0,4
1024,198.5451768,1,0,0,0,4
1025,198.7101603,1,0,0,0,4
1026,198.8741439,1,0,0,0,4
1027,199.0391274,1,0,0,0,4
1028,199.2041109,1,0,0,0,4
1029,199.3690944,1,0,0,0,4
1030,199.5340779,1,0,0,0,4
1031,199.6990614,1,0,0,0,4
1032,199.8640449,1,0,0,0,4
1033,200.0290284,1,0,0,0,4
1034,200.1940119,1,0,0,0,4
1035,200.3589954,1,0,0,0,4
1036,200.5239789,1,0,0,0,4
1037,200.6889624,1,0,0,0,4
1038,200.8539459,1,0,0,0,4
1039,201.0189294,1,0,0,0,4
1040,201.1839129,1,0,0,0,4
1041,201.3478965,1,0,0,0,4
1042,201.51288,1,0,0,0,4
1043,201.6778635,1,0,0,0,4
1044,201.842847,1,0,0,0,4
1045,202.0078305,1,0,0,0,4
1046,202.172814,1,0,0,0,4
1047,202.3377975,1,0,0,0,4
1048,202.502781,1,0,0,0,4
1049,202.6677645,1,0,0,0,4
1050,202.832748,1,0,0,0,4
1051,202.9977315,1,0,0,0,4
1052,203.162715,1,0,0,0,4
1053,203.3276985,1,0,0,0,4
1054,203.492682,1,0,0,0,4
1055,203.6566656,1,0,0,0,4
1056,203.8216491,1,0,0,0,4
1057,203.9866326,1,0,0,0,4
1058,204.1516161,1,0,0,0,4
1059,204.3165996,1,0,0,0,4
1060,204.4815831,1,0,0,0,4
1061,204.6465666,1,0,0,0,4
1062,204.8115501,1,0,0,0,4
1063,204.9765336,1,0,0,0,4
1064,205.1415171,1,0,0,0,4
1065,205.3065006,1,0,0,0,4
1066,205.4714841,1,0,0,0,4
1067,205.6364676,1,0,0,0,4
1068,205.8014511,1,0,0,0,4
1069,205.9654347,1,0,0,0,4
1070,206.1304182,1,0,0,0,4
1071,206.2954017,1,0,0,0,4
1072,206.4603852,1,0,0,0,4
1073,206.6253687,1,0,0,0,4
1074,206.7903522,1,0,0,0,4
1075,206.9553357,1,0,0,0,4
1076,207.1203192,1,0,0,0,4
1077,207.2853027,1,0,0,0,4
1078,207.4502862,1,0,0,0,4
1079,207.6152697,1,0,0,0,4
1080,207.7802532,1,0,0,0,4
1081,207.9452367,1,0,0,0,4
1082,208.1102202,1,0,0,0,4
1083,208.2752037,1,0,0,0,4
1084,208.4391873,1,0,0,0,4
1085,208.6041708,1,0,0,0,4
1086,208.7691543,1,0,0,0,4
1087,208.9341378,1,0,0,0,4
1088,209.0991213,1,0,0,0,4
1089,209.2641048,1,0,0,0,4
1090,209.4290883,1,0,0,0,4
1091,209.5940718,1,0,0,0,4
1092,209.7590553,1,0,0,0,4
1093,209.9240388,1,0,0,0,4
1094,210.0890223,1,0,0,0,4
1095,210.2540058,1,0,0,0,4
1096,210.4189893,1,0,0,0,4
1097,210.5839728,1,0,0,0,4
1098,210.7479564,1,0,0,0,0
1099,210.9129399,1,0,0,0,0
1100,211.0779234,1,0,0,0,0
1101,211.2429069,1,0,0,0,0
1102,211.4078904,1,0,0,0,0
1103,211.5728739,1,0,0,0,0
1104,211.7378574,1,0,0,0,0
1105,211.9028409,1,0,0,0,0
1106,267.6932613,2,0,0,0,0
1107,267.8582448,2,0,0,0,0
1108,268.0232283,2,0,0,0,0
1109,268.1882118,2,0,0,0,0
1110,268.3531953,2,0,0,0,0
1111,268.5181788,2,0,0,0,0
1112,268.6831623,2,0,0,0,0
1113,268.8481458,2,0,0,0,0
1114,269.0131293,2,0,0,0,0
1115,269.1781128,2,0,0,0,0
1116,269.3430963,2,0,0,0,0
1117,269.5080798,2,0,0,0,0
1118,269.6730633,2,0,0,0,0
1119,269.8380468,2,0,0,0,0
1120,270.0020304,2,0,0,0,0
1121,270.1670139,2,0,0,0,0
1122,270.3319974,2,0,0,0,0
1123,270.4969809,2,0,0,0,0
1124,270.6619644,2,0,0,0,0
1125,270.8269479,2,0,0,0,0
1126,270.9919314,2,0,0,0,0
1127,271.1569149,2,0,0,0,0
1128,271.3218984,2,0,0,0,0
1129,271.4868819,2,0,0,0,0
1130,271.6518654,2,0,0,0,0
1131,271.8168489,2,0,0,0,0
1132,271.9818324,2,0,0,0,0
1133,272.1468159,2,0,0,0,0
1134,272.3107995,2,0,0,0,0
1135,272.475783,2,0,0,0,0
1136,272.6407665,2,0,0,0,0
1137,272.80575,2,0,0,0,0
1138,272.9707335,2,0,0,0,0
1139,273.135717,2,0,0,0,0
1140,273.3007005,2,0,0,0,0
1141,273.465684,2,0,0,0,0
1142,273.6306675,2,0,0,0,0
1143,273.795651,2,0,0,0,0
1144,273.9606345,2,0,0,0,0
1145,274.125618,2,0,0,0,0
1146,274.2906015,2,0,0,0,0
1147,274.455585,2,0,0,0,0
1148,274.6195686,2,0,0,0,0
1149,274.7845521,2,0,0,0,0
1150,274.9495356,2,0,0,0,0
1151,275.1145191,2,0,0,0,0
1152,275.2795026,2,0,0,0,0
1153,275.4444861,2,0,0,0,0
1154,275.6094696,2,0,0,0,0
1155,275.7744531,2,0,0,0,0
1156,275.9394366,2,0,0,0,0
1157,276.1044201,2,0,0,0,0
1158,276.2694036,2,0,0,0,0
1159,276.4343871,2,0,0,0,0
1160,276.5993706,2,0,0,0,0
1161,276.7643541,2,0,0,0,0
1162,276.9293376,2,0,0,0,0
1163,277.0933212,2,0,0,0,0
1164,277.2583047,2,0,0,0,0
1165,277.4232882,2,0,0,0,0
1166,277.5882717,2,0,0,0,0
1167,277.7532552,2,0,5,0,5
1168,277.9182387,2,0,5,0,5
1169,278.0832222,2,0,5,0,5
1170,278.2482057,2,0,5,0,5
1171,278.4131892,2,0,5,0,5
1172,278.5781727,2,0,5,0,5
1173,278.7431562,2,0,5,0,5
1174,278.9081397,2,0,5,0,5
1175,279.0731232,2,0,5,0,5
1176,279.2381067,2,0,5,0,5
1177,279.4020903,2,0,5,0,5
1178,279.5670738,2,0,5,0,5
1179,279.7320573,2,0,5,0,5
1180,279.8970408,2,0,5,0,5
1181,280.0620243,2,0,5,0,5
1182,280.2270078,2,0,5,0,5
1183,280.3919913,2,0,5,0,5
1184,280.5569748,2,0,5,0,5
1185,280.7219583,2,0,5,0,5
1186,280.8869418,2,0,5,0,5
1187,281.0519253,2,0,5,0,5
1188,281.2169088,2,0,5,0,5
1189,281.3818923,2,0,5,0,5
1190,281.5468758,2,0,5,0,5
1191,281.7108594,2,0,5,0,5
1192,281.8758429,2,0,5,0,5
1193,282.0408264,2,0,5,0,5
1194,282.2058099,2,0,5,0,5
1195,282.3707934,2,0,5,0,5
1196,282.5357769,2,0,5,0,5
1197,282.7007604,2,0,5,0,5
1198,282.8657439,2,0,5,0,5
1199,283.0307274,2,0,5,0,5
1200,283.1957109,2,0,5,0,5
1201,283.3606944,2,0,5,0,5
1202,283.5256779,2,0,5,0,5
1203,283.6906614,2,0,5,0,5
1204,283.8556449,2,0,5,0,5
1205,284.0196285,2,0,5,0,5
1206,284.184612,2,0,5,0,5
1207,284.3495955,2,0,5,0,5
1208,284.514579,2,0,5,0,5
1209,284.6795625,2,0,5,0,5
1210,284.844546,2,0,5,0,5
1211,285.0095295,2,0,5,0,5
1212,285.174513,2,0,5,0,5
1213,285.3394965,2,0,5,0,5
1214,285.50448,2,0,5,0,5
1215,285.6694635,2,0,5,0,5
1216,285.834447,2,0,5,0,5
1217,285.9994305,2,0,5,0,5
1218,286.164414,2,0,5,0,5
1219,286.3293975,2,0,5,0,5
1220,286.4933811,2,0,5,0,5
1221,286.6583646,2,0,5,0,5
1222,286.8233481,2,0,5,0,5
1223,286.9883316,2,0,5,0,5
1224,287.1533151,2,0,5,0,5
1225,287.3182986,2,0,5,0,5
1226,287.4832821,2,0,5,0,5
1227,287.6482656,2,0,5,0,5
1228,287.8132491,2,5,0,5,5
1229,287.9782326,2,5,0,5,5
1230,288.1432161,2,5,0,5,5
1231,288.3081996,2,5,0,5,5
1232,288.4731831,2,5,0,5,5
1233,288.6381666,2,5,0,5,5
1234,288.8021502,2,5,0,5,5
1235,288.9671337,2,5,0,5,5
1236,289.1321172,2,5,0,5,5
1237,289.2971007,2,5,0,5,5
1238,289.4620842,2,5,0,5,5
1239,289.6270677,2,5,0,5,5
1240,289.7920512,2,0,0,5,5
1241,289.9570347,2,0,0,5,5
1242,290.1220182,2,0,0,5,5
1243,290.2870017,2,0,0,5,5
1244,290.4519852,2,0,0,5,5
1245,290.6169687,2,0,0,5,5
1246,290.7819522,2,0,0,5,5
1247,290.9469357,2,0,0,5,5
1248,291.1109193,2,0,0,5,5
1249,291.2759028,2,0,0,5,5
1250,291.4408863,2,0,0,5,5
1251,291.6058698,2,0,0,5,5
1252,291.7708533,2,0,0,5,5
1253,291.9358368,2,0,0,5,5
1254,292.1008203,2,0,0,5,5
1255,292.2658038,2,0,0,5,5
1256,292.4307873,2,0,0,5,5
1257,292.5957708,2,0,0,5,5
1258,292.7607543,2,0,0,0,5
1259,292.9257378,2,0,0,0,5
1260,293.0907213,2,0,0,0,5
1261,293.2557048,2,0,0,0,5
1262,293.4206883,2,0,0,0,5
1263,293.5846719,2,0,0,0,5
1264,293.7496554,2,0,0,0,5
1265,293.9146389,2,0,0,0,5
1266,294.0796224,2,0,0,0,5
1267,294.2446059,2,0,0,0,5
1268,294.4095894,2,0,0,0,5
1269,294.5745729,2,0,0,0,5
1270,294.7395564,2,0,0,0,5
1271,294.9045399,2,0,0,0,5
1272,295.0695234,2,0,0,0,5
1273,295.2345069,2,0,0,0,5
1274,295.3994904,2,0,0,0,5
1275,295.5644739,2,0,0,0,5
1276,295.7294574,2,0,0,0,5
1277,295.893441,2,0,0,0,5
1278,296.0584245,2,0,0,0,5
1279,296.223408,2,0,0,0,5
1280,296.3883915,2,0,0,0,5
1281,296.553375,2,0,0,0,5
1282,296.7183585,2,0,0,0,5
1283,296.883342,2,0,0,0,5
1284,297.0483255,2,0,0,0,5
1285,297.213309,2,0,0,0,5
1286,297.3782925,2,0,0,0,5
1287,297.543276,2,0,0,0,5
1288,297.7082595,2,0,0,0,5
1289,297.873243,2,0,0,0,5
1290,298.0382265,2,0,0,0,5
1291,298.20321,2,0,0,0,5
1292,298.3671936,2,0,0,0,5
1293,298.5321771,2,0,0,0,5
1294,298.6971606,2,0,0,0,5
1295,298.8621441,2,0,0,0,5
1296,299.0271276,2,0,0,0,5
1297,299.1921111,2,0,0,0,5
1298,299.3570946,2,0,0,0,5
1299,299.5220781,2,0,0,0,5
1300,299.6870616,2,0,0,0,5
1301,299.8520451,2,0,0,0,5
1302,300.0170286,2,0,0,0,5
1303,300.1820121,2,0,0,0,5
1304,300.3469956,2,0,0,0,5
1305,300.5119791,2,0,0,0,5
1306,300.6759627,2,0,0,0,5
1307,300.8409462,2,0,0,0,5
1308,301.0059297,2,0,0,0,5
1309,301.1709132,2,0,0,0,5
1310,301.3358967,2,0,0,0,5
1311,301.5008802,2,0,0,0,5
1312,301.6658637,2,0,0,0,5
1313,301.8308472,2,0,0,0,5
1314,301.9958307,2,0,0,0,5
1315,302.1608142,2,0,0,0,5
1316,302.3257977,2,0,0,0,5
1317,302.4907812,2,0,0,0,5
1318,302.6557647,2,0,0,0,5
1319,302.8207482,2,0,0,0,5
1320,302.9847318,2,0,0,0,5
1321,303.1497153,2,0,0,0,5
1322,303.3146988,2,0,0,0,5
1323,303.4796823,2,0,0,0,5
1324,303.6446658,2,0,0,0,5
1325,303.8096493,2,0,0,0,5
1326,303.9746328,2,0,0,0,5
1327,304.1396163,2,0,0,0,5
1328,304.3045998,2,0,0,0,5
1329,304.4695833,2,0,0,0,5
1330,304.6345668,2,0,0,0,5
1331,304.7995503,2,0,0,0,5
1332,304.9645338,2,0,0,0,5
1333,305.1295173,2,0,0,0,5
1334,305.2945008,2,0,0,0,5
1335,305.4584844,2,0,0,0,5
1336,305.6234679,2,0,0,0,5
1337,305.7884514,2,0,0,0,5
1338,305.9534349,2,0,0,0,5
1339,306.1184184,2,0,0,0,5
1340,306.2834019,2,0,0,0,5
1341,306.4483854,2,0,0,0,5
1342,306.6133689,2,0,0,0,5
1343,306.7783524,2,0,0,0,5
1344,306.9433359,2,0,0,0,5
1345,307.1083194,2,0,0,0,5
1346,307.2733029,2,0,0,0,5
1347,307.4382864,2,0,0,0,5
1348,307.6032699,2,0,0,0,5
1349,307.7672535,2,0,0,0,0
1350,307.932237,2,0,0,0,0
1351,308.0972205,2,0,0,0,0
1352,308.262204,2,0,0,0,0
1353,308.4271875,2,0,0,0,0
1354,308.592171,2,0,0,0,0
1355,308.7571545,2,0,0,0,0
1356,308.922138,2,0,0,0,0
1357,309.0871215,2,0,0,0,0
1358,309.252105,2,0,0,0,0
1359,309.4170885,2,0,0,0,0
1360,309.582072,2,0,0,0,0
1361,309.7470555,2,0,0,0,0
1362,309.912039,2,0,0,0,0
1363,310.0760226,2,0,0,0,0
1364,310.2410061,2,0,0,0,0
1365,310.4059896,2,0,0,0,0
1366,310.5709731,2,0,0,0,0
1367,310.7359566,2,0,0,0,0
1368,310.9009401,2,0,0,0,0
1369,311.0659236,2,0,0,0,0
1370,311.2309071,2,0,0,0,0
1371,311.3958906,2,0,0,0,0
1372,311.5608741,2,0,0,0,0
1373,311.7258576,2,0,0,0,0
1374,311.8908411,2,0,0,0,0
1375,312.0558246,2,0,0,0,0
1376,312.2208081,2,0,0,0,0
1377,312.3857916,2,0,0,0,0
1378,312.5497752,2,0,0,0,0
1379,312.7147587,2,0,0,0,0
1380,312.8797422,2,0,0,0,0
1381,313.0447257,2,0,0,0,0
1382,313.2097092,2,0,0,0,0
1383,313.3746927,2,0,0,0,0
1384,313.5396762,2,0,0,0,0
1385,313.7046597,2,0,0,0,0
1386,313.8696432,2,0,0,0,0
1387,314.0346267,2,0,0,0,0
1388,314.1996102,2,0,0,0,0
1389,314.3645937,2,0,0,0,0
1390,314.5295772,2,0,0,0,0
1391,314.6945607,2,0,0,0,0
1392,314.8585443,2,0,0,0,0
1393,315.0235278,2,0,0,0,0
1394,315.1885113,2,0,0,0,0
1395,315.3534948,2,0,0,0,0
1396,315.5184783,2,0,0,0,0
1397,315.6834618,2,0,0,0,0
1398,315.8484453,2,0,0,0,0
1399,316.0134288,2,0,0,0,0
1400,316.1784123,2,0,0,0,0
1401,316.3433958,2,0,0,0,0
1402,316.5083793,2,0,0,0,0
1403,316.6733628,2,0,0,0,0
1404,316.8383463,2,0,0,0,0
1405,317.0033298,2,0,0,0,0
1406,317.1683133,2,0,0,0,0
1407,317.3322969,2,0,0,0,0
1408,317.4972804,2,0,0,0,0
1409,317.6622639,2,0,0,0,0
1410,317.8272474,2,0,0,0,0
1411,317.9922309,2,0,0,0,0
1412,318.1572144,2,0,0,0,0
1413,318.3221979,2,0,0,0,0
1414,318.4871814,2,0,0,0,0
1415,318.6521649,2,0,0,0,0
1416,318.8171484,2,0,0,0,0
1417,318.9821319,2,0,0,0,0
1418,319.1471154,2,0,0,0,0
1419,319.3120989,2,0,0,0,0
1420,319.4770824,2,0,0,0,0
1421,319.641066,2,0,0,0,0
1422,319.8060495,2,0,0,0,0
1423,319.971033,2,0,0,0,0
1424,320.1360165,2,0,0,0,0
1425,320.301,2,0,0,0,0
1426,320.4659835,2,0,0,0,0
1427,320.630967,2,0,0,0,0
1428,320.7959505,2,0,0,0,0
1429,320.960934,2,0,0,0,0
1430,321.1259175,2,0,0,0,0
1431,321.290901,2,0,0,0,0
1432,321.4558845,2,0,0,0,0
1433,321.620868,2,0,0,0,0
1434,321.7858515,2,0,0,0,0
1435,321.9498351,2,0,0,0,0
1436,322.1148186,2,0,0,0,0
1437,322.2798021,2,0,0,0,0
1438,322.4447856,2,0,0,0,0
1439,322.6097691,2,0,0,0,0
1440,322.7747526,2,0,0,0,0
1441,322.9397361,2,0,0,0,0
1442,323.1047196,2,0,0,0,0
1443,323.2697031,2,0,0,0,0
1444,323.4346866,2,0,0,0,0
1445,323.5996701,2,0,0,0,0
1446,323.7646536,2,0,0,0,0
1447,323.9296371,2,0,0,0,0
1448,324.0946206,2,0,0,0,0
1449,324.2596041,2,0,0,0,0
1450,324.4235877,2,0,0,0,0
1451,324.5885712,2,0,0,0,0
1452,324.7535547,2,0,6,0,6
1453,324.9185382,2,0,6,0,6
1454,325.0835217,2,0,6,0,6
1455,325.2485052,2,0,6,0,6
1456,325.4134887,2,0,6,0,6
1457,325.5784722,2,0,6,0,6
1458,325.7434557,2,0,6,0,6
1459,325.9084392,2,0,6,0,6
1460,326.0734227,2,0,6,0,6
1461,326.2384062,2,0,6,0,6
1462,326.4033897,2,0,6,0,6
1463,326.5683732,2,0,6,0,6
1464,326.7323568,2,0,6,0,6
1465,326.8973403,2,0,6,0,6
1466,327.0623238,2,0,6,0,6
1467,327.2273073,2,0,6,0,6
1468,327.3922908,2,0,6,0,6
1469,327.5572743,2,0,6,0,6
1470,327.7222578,2,0,6,0,6
1471,327.8872413,2,0,6,0,6
1472,328.0522248,2,0,6,0,6
1473,328.2172083,2,0,6,0,6
1474,328.3821918,2,0,6,0,6
1475,328.5471753,2,0,6,0,6
1476,328.7121588,2,0,6,0,6
1477,328.8771423,2,0,6,0,6
1478,329.0421258,2,0,6,0,6
1479,329.2061094,2,0,6,0,6
1480,329.3710929,2,0,6,0,6
1481,329.5360764,2,0,6,0,6
1482,329.7010599,2,0,6,0,6
1483,329.8660434,2,0,6,0,6
1484,330.0310269,2,0,6,0,6
1485,330.1960104,2,0,6,0,6
1486,330.3609939,2,0,6,0,6
1487,330.5259774,2,0,6,0,6
1488,330.6909609,2,0,6,0,6
1489,330.8559444,2,0,6,0,6
1490,331.0209279,2,0,6,0,6
1491,331.1859114,2,0,6,0,6
1492,331.3508949,2,0,6,0,6
1493,331.5148785,2,0,6,0,6
1494,331.679862,2,0,6,0,6
1495,331.8448455,2,0,6,0,6
1496,332.009829,2,0,6,0,6
1497,332.1748125,2,0,6,0,6
1498,332.339796,2,0,6,0,6
1499,332.5047795,2,0,6,0,6
1500,332.669763,2,0,6,0,6
1501,332.8347465,2,0,6,0,6
1502,332.99973,2,0,6,0,6
1503,333.1647135,2,0,6,0,6
1504,333.329697,2,0,6,0,6
1505,333.4946805,2,0,6,0,6
1506,333.659664,2,0,6,0,6
1507,333.8246475,2,0,6,0,6
1508,333.9886311,2,0,6,0,6
1509,334.1536146,2,0,6,0,6
1510,334.3185981,2,0,6,0,6
1511,334.4835816,2,0,6,0,6
1512,334.6485651,2,6,0,6,6
1513,334.8135486,2,6,0,6,6
1514,334.9785321,2,6,0,6,6
1515,335.1435156,2,6,0,6,6
1516,335.3084991,2,6,0,6,6
1517,335.4734826,2,6,0,6,6
1518,335.6384661,2,6,0,6,6
1519,335.8034496,2,6,0,6,6
1520,335.9684331,2,6,0,6,6
1521,336.1334166,2,6,0,6,6
1522,336.2974002,2,6,0,6,6
1523,336.4623837,2,6,0,6,6
1524,336.6273672,2,6,0,6,6
1525,336.7923507,2,0,0,6,6
