hind1,hind2,hpair_ind
91,56,4656
92,56,4657
93,56,4658
94,56,4659
95,56,4660
96,56,4661
97,56,4662
98,56,4663
99,56,4664
100,56,4665
101,56,4666
102,56,4667
103,56,4668
104,56,4669
105,56,4670
106,56,4671
107,56,4672
108,56,4673
109,56,4674
110,56,4675
111,56,4676
1,57,57
2,57,167
3,57,276
4,57,384
5,57,491
6,57,597
7,57,702
8,57,806
9,57,909
10,57,1011
11,57,1112
12,57,1212
13,57,1311
14,57,1409
15,57,1506
16,57,1602
17,57,1697
18,57,1791
19,57,1884
20,57,1976
21,57,2067
22,57,2157
23,57,2246
24,57,2334
25,57,2421
26,57,2507
27,57,2592
28,57,2676
29,57,2759
30,57,2841
31,57,2922
32,57,3002
33,57,3081
34,57,3159
35,57,3236
36,57,3312
37,57,3387
38,57,3461
39,57,3534
40,57,3606
41,57,3677
42,57,3747
43,57,3816
44,57,3884
45,57,3951
46,57,4017
47,57,4082
48,57,4146
49,57,4209
50,57,4271
51,57,4332
52,57,4392
53,57,4451
54,57,4509
55,57,4566
56,57,4622
57,57,4677
58,57,4678
59,57,4679
60,57,4680
61,57,4681
62,57,4682
63,57,4683
64,57,4684
65,57,4685
66,57,4686
67,57,4687
68,57,4688
69,57,4689
70,57,4690
71,57,4691
72,57,4692
73,57,4693
74,57,4694
75,57,4695
76,57,4696
77,57,4697
78,57,4698
79,57,4699
80,57,4700
81,57,4701
82,57,4702
83,57,4703
84,57,4704
85,57,4705
86,57,4706
87,57,4707
88,57,4708
89,57,4709
90,57,4710
91,57,4711
92,57,4712
93,57,4713
94,57,4714
95,57,4715
96,57,4716
97,57,4717
98,57,4718
99,57,4719
100,57,4720
101,57,4721
102,57,4722
103,57,4723
104,57,4724
105,57,4725
106,57,4726
107,57,4727
108,57,4728
109,57,4729
110,57,4730
111,57,4731
1,58,58
2,58,168
3,58,277
4,58,385
5,58,492
6,58,598
7,58,703
8,58,807
9,58,910
10,58,1012
11,58,1113
12,58,1213
13,58,1312
14,58,1410
15,58,1507
16,58,1603
17,58,1698
18,58,1792
19,58,1885
20,58,1977
21,58,2068
22,58,2158
23,58,2247
24,58,2335
25,58,2422
26,58,2508
27,58,2593
28,58,2677
29,58,2760
30,58,2842
31,58,2923
32,58,3003
33,58,3082
34,58,3160
35,58,3237
36,58,3313
37,58,3388
38,58,3462
39,58,3535
40,58,3607
41,58,3678
42,58,3748
43,58,3817
44,58,3885
45,58,3952
46,58,4018
47,58,4083
48,58,4147
49,58,4210
50,58,4272
51,58,4333
52,58,4393
53,58,4452
54,58,4510
55,58,4567
56,58,4623
57,58,4678
58,58,4732
59,58,4733
60,58,4734
61,58,4735
62,58,4736
63,58,4737
64,58,4738
65,58,4739
66,58,4740
67,58,4741
68,58,4742
69,58,4743
70,58,4744
71,58,4745
72,58,4746
73,58,4747
74,58,4748
75,58,4749
76,58,4750
77,58,4751
78,58,4752
79,58,4753
80,58,4754
81,58,4755
82,58,4756
83,58,4757
84,58,4758
85,58,4759
86,58,4760
87,58,4761
88,58,4762
89,58,4763
90,58,4764
91,58,4765
92,58,4766
93,58,4767
94,58,4768
95,58,4769
96,58,4770
97,58,4771
98,58,4772
99,58,4773
100,58,4774
101,58,4775
102,58,4776
103,58,4777
104,58,4778
105,58,4779
106,58,4780
107,58,4781
108,58,4782
109,58,4783
110,58,4784
111,58,4785
1,59,59
2,59,169
3,59,278
4,59,386
5,59,493
6,59,599
7,59,704
8,59,808
9,59,911
10,59,1013
11,59,1114
12,59,1214
13,59,1313
14,59,1411
15,59,1508
16,59,1604
17,59,1699
18,59,1793
19,59,1886
20,59,1978
21,59,2069
22,59,2159
23,59,2248
24,59,2336
25,59,2423
26,59,2509
27,59,2594
28,59,2678
29,59,2761
30,59,2843
31,59,2924
32,59,3004
33,59,3083
34,59,3161
35,59,3238
36,59,3314
37,59,3389
38,59,3463
39,59,3536
40,59,3608
41,59,3679
42,59,3749
43,59,3818
44,59,3886
45,59,3953
46,59,4019
47,59,4084
48,59,4148
49,59,4211
50,59,4273
51,59,4334
52,59,4394
53,59,4453
54,59,4511
55,59,4568
56,59,4624
57,59,4679
58,59,4733
59,59,4786
60,59,4787
61,59,4788
62,59,4789
63,59,4790
64,59,4791
65,59,4792
66,59,4793
67,59,4794
68,59,4795
69,59,4796
70,59,4797
71,59,4798
72,59,4799
73,59,4800
74,59,4801
75,59,4802
76,59,4803
77,59,4804
78,59,4805
79,59,4806
80,59,4807
81,59,4808
82,59,4809
83,59,4810
84,59,4811
85,59,4812
86,59,4813
87,59,4814
88,59,4815
89,59,4816
90,59,4817
91,59,4818
92,59,4819
93,59,4820
94,59,4821
95,59,4822
96,59,4823
97,59,4824
98,59,4825
99,59,4826
100,59,4827
101,59,4828
102,59,4829
103,59,4830
104,59,4831
105,59,4832
106,59,4833
107,59,4834
108,59,4835
109,59,4836
110,59,4837
111,59,4838
1,60,60
2,60,170
3,60,279
4,60,387
5,60,494
6,60,600
7,60,705
8,60,809
9,60,912
10,60,1014
11,60,1115
12,60,1215
13,60,1314
14,60,1412
15,60,1509
16,60,1605
17,60,1700
18,60,1794
19,60,1887
20,60,1979
21,60,2070
22,60,2160
23,60,2249
24,60,2337
25,60,2424
26,60,2510
27,60,2595
28,60,2679
29,60,2762
30,60,2844
31,60,2925
32,60,3005
33,60,3084
34,60,3162
35,60,3239
36,60,3315
37,60,3390
38,60,3464
39,60,3537
40,60,3609
41,60,3680
42,60,3750
43,60,3819
44,60,3887
45,60,3954
46,60,4020
47,60,4085
48,60,4149
49,60,4212
50,60,4274
51,60,4335
52,60,4395
53,60,4454
54,60,4512
55,60,4569
56,60,4625
57,60,4680
58,60,4734
59,60,4787
60,60,4839
61,60,4840
62,60,4841
63,60,4842
64,60,4843
65,60,4844
66,60,4845
67,60,4846
68,60,4847
69,60,4848
70,60,4849
71,60,4850
72,60,4851
73,60,4852
74,60,4853
75,60,4854
76,60,4855
77,60,4856
78,60,4857
79,60,4858
80,60,4859
81,60,4860
82,60,4861
83,60,4862
84,60,4863
85,60,4864
86,60,4865
87,60,4866
88,60,4867
89,60,4868
90,60,4869
91,60,4870
92,60,4871
93,60,4872
94,60,4873
95,60,4874
96,60,4875
97,60,4876
98,60,4877
99,60,4878
100,60,4879
101,60,4880
102,60,4881
103,60,4882
104,60,4883
105,60,4884
106,60,4885
107,60,4886
108,60,4887
109,60,4888
110,60,4889
111,60,4890
1,61,61
2,61,171
3,61,280
4,61,388
5,61,495
6,61,601
7,61,706
8,61,810
9,61,913
10,61,1015
11,61,1116
12,61,1216
13,61,1315
14,61,1413
15,61,1510
16,61,1606
17,61,1701
18,61,1795
19,61,1888
20,61,1980
21,61,2071
22,61,2161
23,61,2250
24,61,2338
25,61,2425
26,61,2511
27,61,2596
28,61,2680
29,61,2763
30,61,2845
31,61,2926
32,61,3006
33,61,3085
34,61,3163
35,61,3240
36,61,3316
37,61,3391
38,61,3465
39,61,3538
40,61,3610
41,61,3681
42,61,3751
43,61,3820
44,61,3888
45,61,3955
46,61,4021
47,61,4086
48,61,4150
49,61,4213
50,61,4275
51,61,4336
52,61,4396
53,61,4455
54,61,4513
55,61,4570
56,61,4626
57,61,4681
58,61,4735
59,61,4788
60,61,4840
61,61,4891
62,61,4892
63,61,4893
64,61,4894
65,61,4895
66,61,4896
67,61,4897
68,61,4898
69,61,4899
70,61,4900
71,61,4901
72,61,4902
73,61,4903
74,61,4904
75,61,4905
76,61,4906
77,61,4907
78,61,4908
79,61,4909
80,61,4910
81,61,4911
82,61,4912
83,61,4913
84,61,4914
85,61,4915
86,61,4916
87,61,4917
88,61,4918
89,61,4919
90,61,4920
91,61,4921
92,61,4922
93,61,4923
94,61,4924
95,61,4925
96,61,4926
97,61,4927
98,61,4928
99,61,4929
100,61,4930
101,61,4931
102,61,4932
103,61,4933
104,61,4934
105,61,4935
106,61,4936
107,61,4937
108,61,4938
109,61,4939
110,61,4940
111,61,4941
1,62,62
2,62,172
3,62,281
4,62,389
5,62,496
6,62,602
7,62,707
8,62,811
9,62,914
10,62,1016
11,62,1117
12,62,1217
13,62,1316
14,62,1414
15,62,1511
16,62,1607
17,62,1702
18,62,1796
19,62,1889
20,62,1981
21,62,2072
22,62,2162
23,62,2251
24,62,2339
25,62,2426
26,62,2512
27,62,2597
28,62,2681
29,62,2764
30,62,2846
31,62,2927
32,62,3007
33,62,3086
34,62,3164
35,62,3241
36,62,3317
37,62,3392
38,62,3466
39,62,3539
40,62,3611
41,62,3682
42,62,3752
43,62,3821
44,62,3889
45,62,3956
46,62,4022
47,62,4087
48,62,4151
49,62,4214
50,62,4276
51,62,4337
52,62,4397
53,62,4456
54,62,4514
55,62,4571
56,62,4627
57,62,4682
58,62,4736
59,62,4789
60,62,4841
61,62,4892
62,62,4942
63,62,4943
64,62,4944
65,62,4945
66,62,4946
67,62,4947
68,62,4948
69,62,4949
70,62,4950
71,62,4951
72,62,4952
73,62,4953
74,62,4954
75,62,4955
76,62,4956
77,62,4957
78,62,4958
79,62,4959
80,62,4960
81,62,4961
82,62,4962
83,62,4963
84,62,4964
85,62,4965
86,62,4966
87,62,4967
88,62,4968
89,62,4969
90,62,4970
91,62,4971
92,62,4972
93,62,4973
94,62,4974
95,62,4975
96,62,4976
97,62,4977
98,62,4978
99,62,4979
100,62,4980
101,62,4981
102,62,4982
103,62,4983
104,62,4984
105,62,4985
106,62,4986
107,62,4987
108,62,4988
109,62,4989
110,62,4990
111,62,4991
1,63,63
2,63,173
3,63,282
4,63,390
5,63,497
6,63,603
7,63,708
8,63,812
9,63,915
10,63,1017
11,63,1118
12,63,1218
13,63,1317
14,63,1415
15,63,1512
16,63,1608
17,63,1703
18,63,1797
19,63,1890
20,63,1982
21,63,2073
22,63,2163
23,63,2252
24,63,2340
25,63,2427
26,63,2513
27,63,2598
28,63,2682
29,63,2765
30,63,2847
31,63,2928
32,63,3008
33,63,3087
34,63,3165
35,63,3242
36,63,3318
37,63,3393
38,63,3467
39,63,3540
40,63,3612
41,63,3683
42,63,3753
43,63,3822
44,63,3890
45,63,3957
46,63,4023
47,63,4088
48,63,4152
49,63,4215
50,63,4277
51,63,4338
52,63,4398
53,63,4457
54,63,4515
55,63,4572
56,63,4628
57,63,4683
58,63,4737
59,63,4790
60,63,4842
61,63,4893
62,63,4943
63,63,4992
64,63,4993
65,63,4994
66,63,4995
67,63,4996
68,63,4997
69,63,4998
70,63,4999
71,63,5000
72,63,5001
73,63,5002
74,63,5003
75,63,5004
76,63,5005
77,63,5006
78,63,5007
79,63,5008
80,63,5009
81,63,5010
82,63,5011
83,63,5012
84,63,5013
85,63,5014
86,63,5015
87,63,5016
88,63,5017
89,63,5018
90,63,5019
91,63,5020
92,63,5021
93,63,5022
94,63,5023
95,63,5024
96,63,5025
97,63,5026
98,63,5027
99,63,5028
100,63,5029
101,63,5030
102,63,5031
103,63,5032
104,63,5033
105,63,5034
106,63,5035
107,63,5036
108,63,5037
109,63,5038
110,63,5039
111,63,5040
1,64,64
2,64,174
3,64,283
4,64,391
5,64,498
6,64,604
7,64,709
8,64,813
9,64,916
10,64,1018
11,64,1119
12,64,1219
13,64,1318
14,64,1416
15,64,1513
16,64,1609
17,64,1704
18,64,1798
19,64,1891
20,64,1983
21,64,2074
22,64,2164
23,64,2253
24,64,2341
25,64,2428
26,64,2514
27,64,2599
28,64,2683
29,64,2766
30,64,2848
31,64,2929
32,64,3009
33,64,3088
34,64,3166
35,64,3243
36,64,3319
37,64,3394
38,64,3468
39,64,3541
40,64,3613
41,64,3684
42,64,3754
43,64,3823
44,64,3891
45,64,3958
46,64,4024
47,64,4089
48,64,4153
49,64,4216
50,64,4278
51,64,4339
52,64,4399
53,64,4458
54,64,4516
55,64,4573
56,64,4629
57,64,4684
58,64,4738
59,64,4791
60,64,4843
61,64,4894
62,64,4944
63,64,4993
64,64,5041
65,64,5042
66,64,5043
67,64,5044
68,64,5045
69,64,5046
70,64,5047
71,64,5048
72,64,5049
73,64,5050
74,64,5051
75,64,5052
76,64,5053
77,64,5054
78,64,5055
79,64,5056
80,64,5057
81,64,5058
82,64,5059
83,64,5060
84,64,5061
85,64,5062
86,64,5063
87,64,5064
88,64,5065
89,64,5066
90,64,5067
91,64,5068
92,64,5069
93,64,5070
94,64,5071
95,64,5072
96,64,5073
97,64,5074
98,64,5075
99,64,5076
100,64,5077
101,64,5078
102,64,5079
103,64,5080
104,64,5081
105,64,5082
106,64,5083
107,64,5084
108,64,5085
109,64,5086
110,64,5087
111,64,5088
1,65,65
2,65,175
3,65,284
4,65,392
5,65,499
6,65,605
7,65,710
8,65,814
9,65,917
10,65,1019
11,65,1120
12,65,1220
13,65,1319
14,65,1417
15,65,1514
16,65,1610
17,65,1705
18,65,1799
19,65,1892
20,65,1984
21,65,2075
22,65,2165
23,65,2254
24,65,2342
25,65,2429
26,65,2515
27,65,2600
28,65,2684
29,65,2767
30,65,2849
31,65,2930
32,65,3010
33,65,3089
34,65,3167
35,65,3244
36,65,3320
37,65,3395
38,65,3469
39,65,3542
40,65,3614
41,65,3685
42,65,3755
43,65,3824
44,65,3892
45,65,3959
46,65,4025
47,65,4090
48,65,4154
49,65,4217
50,65,4279
51,65,4340
52,65,4400
53,65,4459
54,65,4517
55,65,4574
56,65,4630
57,65,4685
58,65,4739
59,65,4792
60,65,4844
61,65,4895
62,65,4945
63,65,4994
64,65,5042
65,65,5089
66,65,5090
67,65,5091
68,65,5092
69,65,5093
70,65,5094
71,65,5095
72,65,5096
73,65,5097
74,65,5098
75,65,5099
76,65,5100
77,65,5101
78,65,5102
79,65,5103
80,65,5104
81,65,5105
82,65,5106
83,65,5107
84,65,5108
85,65,5109
86,65,5110
87,65,5111
88,65,5112
89,65,5113
90,65,5114
91,65,5115
92,65,5116
93,65,5117
94,65,5118
95,65,5119
96,65,5120
97,65,5121
98,65,5122
99,65,5123
100,65,5124
101,65,5125
102,65,5126
103,65,5127
104,65,5128
105,65,5129
106,65,5130
107,65,5131
108,65,5132
109,65,5133
110,65,5134
111,65,5135
1,66,66
2,66,176
3,66,285
4,66,393
5,66,500
6,66,606
7,66,711
8,66,815
9,66,918
10,66,1020
11,66,1121
12,66,1221
13,66,1320
14,66,1418
15,66,1515
16,66,1611
17,66,1706
18,66,1800
19,66,1893
20,66,1985
21,66,2076
22,66,2166
23,66,2255
24,66,2343
25,66,2430
26,66,2516
27,66,2601
28,66,2685
29,66,2768
30,66,2850
31,66,2931
32,66,3011
33,66,3090
34,66,3168
35,66,3245
36,66,3321
37,66,3396
38,66,3470
39,66,3543
40,66,3615
41,66,3686
42,66,3756
43,66,3825
44,66,3893
45,66,3960
46,66,4026
47,66,4091
48,66,4155
49,66,4218
50,66,4280
51,66,4341
52,66,4401
53,66,4460
54,66,4518
55,66,4575
56,66,4631
57,66,4686
58,66,4740
59,66,4793
60,66,4845
61,66,4896
62,66,4946
63,66,4995
64,66,5043
65,66,5090
66,66,5136
67,66,5137
68,66,5138
69,66,5139
70,66,5140
71,66,5141
72,66,5142
73,66,5143
74,66,5144
75,66,5145
76,66,5146
77,66,5147
78,66,5148
79,66,5149
80,66,5150
81,66,5151
82,66,5152
83,66,5153
84,66,5154
85,66,5155
86,66,5156
87,66,5157
88,66,5158
89,66,5159
90,66,5160
91,66,5161
92,66,5162
93,66,5163
94,66,5164
95,66,5165
96,66,5166
97,66,5167
98,66,5168
99,66,5169
100,66,5170
101,66,5171
102,66,5172
103,66,5173
104,66,5174
105,66,5175
106,66,5176
107,66,5177
108,66,5178
109,66,5179
110,66,5180
111,66,5181
1,67,67
2,67,177
3,67,286
4,67,394
5,67,501
6,67,607
7,67,712
8,67,816
9,67,919
10,67,1021
11,67,1122
12,67,1222
13,67,1321
14,67,1419
15,67,1516
16,67,1612
17,67,1707
18,67,1801
19,67,1894
20,67,1986
21,67,2077
22,67,2167
23,67,2256
24,67,2344
25,67,2431
26,67,2517
27,67,2602
28,67,2686
29,67,2769
30,67,2851
31,67,2932
32,67,3012
33,67,3091
34,67,3169
35,67,3246
36,67,3322
37,67,3397
38,67,3471
39,67,3544
40,67,3616
41,67,3687
42,67,3757
43,67,3826
44,67,3894
45,67,3961
46,67,4027
47,67,4092
48,67,4156
49,67,4219
50,67,4281
51,67,4342
52,67,4402
53,67,4461
54,67,4519
55,67,4576
56,67,4632
57,67,4687
58,67,4741
59,67,4794
60,67,4846
61,67,4897
62,67,4947
63,67,4996
64,67,5044
65,67,5091
66,67,5137
67,67,5182
68,67,5183
69,67,5184
70,67,5185
71,67,5186
72,67,5187
73,67,5188
74,67,5189
75,67,5190
76,67,5191
77,67,5192
78,67,5193
79,67,5194
80,67,5195
81,67,5196
82,67,5197
83,67,5198
84,67,5199
85,67,5200
86,67,5201
87,67,5202
88,67,5203
89,67,5204
90,67,5205
91,67,5206
92,67,5207
93,67,5208
94,67,5209
95,67,5210
96,67,5211
97,67,5212
98,67,5213
99,67,5214
100,67,5215
101,67,5216
102,67,5217
103,67,5218
104,67,5219
105,67,5220
106,67,5221
107,67,5222
108,67,5223
109,67,5224
110,67,5225
111,67,5226
1,68,68
2,68,178
3,68,287
4,68,395
5,68,502
6,68,608
7,68,713
8,68,817
9,68,920
10,68,1022
11,68,1123
12,68,1223
13,68,1322
14,68,1420
15,68,1517
16,68,1613
17,68,1708
18,68,1802
19,68,1895
20,68,1987
21,68,2078
22,68,2168
23,68,2257
24,68,2345
25,68,2432
26,68,2518
27,68,2603
28,68,2687
29,68,2770
30,68,2852
31,68,2933
32,68,3013
33,68,3092
34,68,3170
35,68,3247
36,68,3323
37,68,3398
38,68,3472
39,68,3545
40,68,3617
41,68,3688
42,68,3758
43,68,3827
44,68,3895
45,68,3962
46,68,4028
47,68,4093
48,68,4157
49,68,4220
50,68,4282
51,68,4343
52,68,4403
53,68,4462
54,68,4520
55,68,4577
56,68,4633
57,68,4688
58,68,4742
59,68,4795
60,68,4847
61,68,4898
62,68,4948
63,68,4997
64,68,5045
65,68,5092
66,68,5138
67,68,5183
68,68,5227
69,68,5228
70,68,5229
71,68,5230
72,68,5231
73,68,5232
74,68,5233
75,68,5234
76,68,5235
77,68,5236
78,68,5237
79,68,5238
80,68,5239
81,68,5240
82,68,5241
83,68,5242
84,68,5243
85,68,5244
86,68,5245
87,68,5246
88,68,5247
89,68,5248
90,68,5249
91,68,5250
92,68,5251
93,68,5252
94,68,5253
95,68,5254
96,68,5255
97,68,5256
98,68,5257
99,68,5258
100,68,5259
101,68,5260
102,68,5261
103,68,5262
104,68,5263
105,68,5264
106,68,5265
107,68,5266
108,68,5267
109,68,5268
110,68,5269
111,68,5270
1,69,69
2,69,179
3,69,288
4,69,396
5,69,503
6,69,609
7,69,714
8,69,818
9,69,921
10,69,1023
11,69,1124
12,69,1224
13,69,1323
14,69,1421
15,69,1518
16,69,1614
17,69,1709
18,69,1803
19,69,1896
20,69,1988
21,69,2079
22,69,2169
23,69,2258
24,69,2346
25,69,2433
26,69,2519
27,69,2604
28,69,2688
29,69,2771
30,69,2853
31,69,2934
32,69,3014
33,69,3093
34,69,3171
35,69,3248
36,69,3324
37,69,3399
38,69,3473
39,69,3546
40,69,3618
41,69,3689
42,69,3759
43,69,3828
44,69,3896
45,69,3963
46,69,4029
47,69,4094
48,69,4158
49,69,4221
50,69,4283
51,69,4344
52,69,4404
53,69,4463
54,69,4521
55,69,4578
56,69,4634
57,69,4689
58,69,4743
59,69,4796
60,69,4848
61,69,4899
62,69,4949
63,69,4998
64,69,5046
65,69,5093
66,69,5139
67,69,5184
68,69,5228
69,69,5271
70,69,5272
71,69,5273
72,69,5274
73,69,5275
74,69,5276
75,69,5277
76,69,5278
77,69,5279
78,69,5280
79,69,5281
80,69,5282
81,69,5283
82,69,5284
83,69,5285
84,69,5286
85,69,5287
86,69,5288
87,69,5289
88,69,5290
89,69,5291
90,69,5292
91,69,5293
92,69,5294
93,69,5295
94,69,5296
95,69,5297
96,69,5298
97,69,5299
98,69,5300
99,69,5301
100,69,5302
101,69,5303
102,69,5304
103,69,5305
104,69,5306
105,69,5307
106,69,5308
107,69,5309
108,69,5310
109,69,5311
110,69,5312
111,69,5313
1,70,70
2,70,180
3,70,289
4,70,397
5,70,504
6,70,610
7,70,715
8,70,819
9,70,922
10,70,1024
11,70,1125
12,70,1225
13,70,1324
14,70,1422
15,70,1519
16,70,1615
17,70,1710
18,70,1804
19,70,1897
20,70,1989
21,70,2080
22,70,2170
23,70,2259
24,70,2347
25,70,2434
26,70,2520
27,70,2605
28,70,2689
29,70,2772
30,70,2854
31,70,2935
32,70,3015
33,70,3094
34,70,3172
35,70,3249
36,70,3325
37,70,3400
38,70,3474
39,70,3547
40,70,3619
41,70,3690
42,70,3760
43,70,3829
44,70,3897
45,70,3964
46,70,4030
47,70,4095
48,70,4159
49,70,4222
50,70,4284
51,70,4345
52,70,4405
53,70,4464
54,70,4522
55,70,4579
56,70,4635
57,70,4690
58,70,4744
59,70,4797
60,70,4849
61,70,4900
62,70,4950
63,70,4999
64,70,5047
65,70,5094
66,70,5140
67,70,5185
68,70,5229
69,70,5272
70,70,5314
71,70,5315
72,70,5316
73,70,5317
74,70,5318
75,70,5319
76,70,5320
77,70,5321
78,70,5322
79,70,5323
80,70,5324
81,70,5325
82,70,5326
83,70,5327
84,70,5328
85,70,5329
86,70,5330
87,70,5331
88,70,5332
89,70,5333
90,70,5334
91,70,5335
92,70,5336
93,70,5337
94,70,5338
95,70,5339
96,70,5340
97,70,5341
98,70,5342
99,70,5343
100,70,5344
101,70,5345
102,70,5346
103,70,5347
104,70,5348
105,70,5349
106,70,5350
107,70,5351
108,70,5352
109,70,5353
110,70,5354
111,70,5355
1,71,71
2,71,181
3,71,290
4,71,398
5,71,505
6,71,611
7,71,716
8,71,820
9,71,923
10,71,1025
11,71,1126
12,71,1226
13,71,1325
14,71,1423
15,71,1520
16,71,1616
17,71,1711
18,71,1805
19,71,1898
20,71,1990
21,71,2081
22,71,2171
23,71,2260
24,71,2348
25,71,2435
26,71,2521
27,71,2606
28,71,2690
29,71,2773
30,71,2855
31,71,2936
32,71,3016
33,71,3095
34,71,3173
35,71,3250
36,71,3326
37,71,3401
38,71,3475
39,71,3548
40,71,3620
41,71,3691
42,71,3761
43,71,3830
44,71,3898
45,71,3965
46,71,4031
47,71,4096
48,71,4160
49,71,4223
50,71,4285
51,71,4346
52,71,4406
53,71,4465
54,71,4523
55,71,4580
56,71,4636
57,71,4691
58,71,4745
59,71,4798
60,71,4850
61,71,4901
62,71,4951
63,71,5000
64,71,5048
65,71,5095
66,71,5141
67,71,5186
68,71,5230
69,71,5273
70,71,5315
71,71,5356
72,71,5357
73,71,5358
74,71,5359
75,71,5360
76,71,5361
77,71,5362
78,71,5363
79,71,5364
80,71,5365
81,71,5366
82,71,5367
83,71,5368
84,71,5369
85,71,5370
86,71,5371
87,71,5372
88,71,5373
89,71,5374
90,71,5375
91,71,5376
92,71,5377
93,71,5378
94,71,5379
95,71,5380
96,71,5381
97,71,5382
98,71,5383
99,71,5384
100,71,5385
101,71,5386
102,71,5387
103,71,5388
104,71,5389
105,71,5390
106,71,5391
107,71,5392
108,71,5393
109,71,5394
110,71,5395
111,71,5396
1,72,72
2,72,182
3,72,291
4,72,399
5,72,506
6,72,612
7,72,717
8,72,821
9,72,924
10,72,1026
11,72,1127
12,72,1227
13,72,1326
14,72,1424
15,72,1521
16,72,1617
17,72,1712
18,72,1806
19,72,1899
20,72,1991
21,72,2082
22,72,2172
23,72,2261
24,72,2349
25,72,2436
26,72,2522
27,72,2607
28,72,2691
29,72,2774
30,72,2856
31,72,2937
32,72,3017
33,72,3096
34,72,3174
35,72,3251
36,72,3327
37,72,3402
38,72,3476
39,72,3549
40,72,3621
41,72,3692
42,72,3762
43,72,3831
44,72,3899
45,72,3966
46,72,4032
47,72,4097
48,72,4161
49,72,4224
50,72,4286
51,72,4347
52,72,4407
53,72,4466
54,72,4524
55,72,4581
56,72,4637
57,72,4692
58,72,4746
59,72,4799
60,72,4851
61,72,4902
62,72,4952
63,72,5001
64,72,5049
65,72,5096
66,72,5142
67,72,5187
68,72,5231
69,72,5274
70,72,5316
71,72,5357
72,72,5397
73,72,5398
74,72,5399
75,72,5400
76,72,5401
77,72,5402
78,72,5403
79,72,5404
80,72,5405
81,72,5406
82,72,5407
83,72,5408
84,72,5409
85,72,5410
86,72,5411
87,72,5412
88,72,5413
89,72,5414
90,72,5415
91,72,5416
92,72,5417
93,72,5418
94,72,5419
95,72,5420
96,72,5421
97,72,5422
98,72,5423
99,72,5424
100,72,5425
101,72,5426
102,72,5427
103,72,5428
104,72,5429
105,72,5430
106,72,5431
107,72,5432
108,72,5433
109,72,5434
110,72,5435
111,72,5436
1,73,73
2,73,183
3,73,292
4,73,400
5,73,507
6,73,613
7,73,718
8,73,822
9,73,925
10,73,1027
11,73,1128
12,73,1228
13,73,1327
14,73,1425
15,73,1522
16,73,1618
17,73,1713
18,73,1807
19,73,1900
20,73,1992
21,73,2083
22,73,2173
23,73,2262
24,73,2350
25,73,2437
26,73,2523
27,73,2608
28,73,2692
29,73,2775
30,73,2857
31,73,2938
32,73,3018
33,73,3097
34,73,3175
35,73,3252
36,73,3328
37,73,3403
38,73,3477
39,73,3550
40,73,3622
41,73,3693
42,73,3763
43,73,3832
44,73,3900
45,73,3967
46,73,4033
47,73,4098
48,73,4162
49,73,4225
50,73,4287
51,73,4348
52,73,4408
53,73,4467
54,73,4525
55,73,4582
56,73,4638
57,73,4693
58,73,4747
59,73,4800
60,73,4852
61,73,4903
62,73,4953
63,73,5002
64,73,5050
65,73,5097
66,73,5143
67,73,5188
68,73,5232
69,73,5275
70,73,5317
71,73,5358
72,73,5398
73,73,5437
74,73,5438
75,73,5439
76,73,5440
77,73,5441
78,73,5442
79,73,5443
80,73,5444
81,73,5445
82,73,5446
83,73,5447
84,73,5448
85,73,5449
86,73,5450
87,73,5451
88,73,5452
89,73,5453
90,73,5454
91,73,5455
92,73,5456
93,73,5457
94,73,5458
95,73,5459
96,73,5460
97,73,5461
98,73,5462
99,73,5463
100,73,5464
101,73,5465
102,73,5466
103,73,5467
104,73,5468
105,73,5469
106,73,5470
107,73,5471
108,73,5472
109,73,5473
110,73,5474
111,73,5475
1,74,74
2,74,184
3,74,293
4,74,401
5,74,508
6,74,614
7,74,719
8,74,823
9,74,926
10,74,1028
11,74,1129
12,74,1229
13,74,1328
14,74,1426
15,74,1523
16,74,1619
17,74,1714
18,74,1808
19,74,1901
20,74,1993
21,74,2084
22,74,2174
23,74,2263
24,74,2351
25,74,2438
26,74,2524
27,74,2609
28,74,2693
29,74,2776
30,74,2858
31,74,2939
32,74,3019
33,74,3098
34,74,3176
35,74,3253
36,74,3329
37,74,3404
38,74,3478
39,74,3551
40,74,3623
41,74,3694
42,74,3764
43,74,3833
44,74,3901
45,74,3968
46,74,4034
47,74,4099
48,74,4163
49,74,4226
50,74,4288
51,74,4349
52,74,4409
53,74,4468
54,74,4526
55,74,4583
56,74,4639
57,74,4694
58,74,4748
59,74,4801
60,74,4853
61,74,4904
62,74,4954
63,74,5003
64,74,5051
65,74,5098
66,74,5144
67,74,5189
68,74,5233
69,74,5276
70,74,5318
71,74,5359
72,74,5399
73,74,5438
74,74,5476
75,74,5477
76,74,5478
77,74,5479
78,74,5480
79,74,5481
80,74,5482
81,74,5483
82,74,5484
83,74,5485
84,74,5486
85,74,5487
86,74,5488
87,74,5489
88,74,5490
89,74,5491
90,74,5492
91,74,5493
92,74,5494
93,74,5495
94,74,5496
95,74,5497
96,74,5498
97,74,5499
98,74,5500
99,74,5501
100,74,5502
101,74,5503
102,74,5504
103,74,5505
104,74,5506
105,74,5507
106,74,5508
107,74,5509
108,74,5510
109,74,5511
110,74,5512
111,74,5513
1,75,75
2,75,185
